hhid14_9,edu_level,pidlink
189080000,2,189080014
189080000,3,189080014
189080000,4,189080014
189090000,1,189090012
189090000,2,189090012
189090000,3,189090012
189110000,1,189110004
189110000,2,189110004
189110000,3,189110004
189110000,1,189110005
189110000,2,189110005
189110000,3,189110005
189131100,3,189131103
189131100,,189131103
189131100,,189131103
189131100,2,189131104
189131100,3,189131104
189131100,,189131104
189130000,1,189133204
189130000,2,189133204
189130000,3,189133204
189133300,1,189133310
189133300,2,189133310
189133300,3,189133310
189150005,1,189150005
189150007,1,189150007
189150007,2,189150007
189150007,3,189150007
189150007,1,189150008
189150007,2,189150008
189150007,1,189155201
189150007,2,189155201
189150007,3,189155201
189163200,1,189163203
189163200,2,189163203
189170000,1,189170001
189170000,2,189170001
189170000,3,189170001
189190000,1,189190002
189190000,2,189190002
189190000,3,189190002
189190000,1,189190004
189190000,2,189190004
189190000,3,189190004
190023200,1,190023203
190023200,2,190023203
190023200,1,190023204
190023200,2,190023204
190023200,3,190023204
190020007,1,190025103
190020007,2,190025103
190020007,3,190025103
190020007,4,190025103
190050000,1,190050010
190050000,2,190050010
190050000,3,190050010
190050000,4,190050011
190050000,,190050011
190050000,,190050011
190050000,,190050011
190054100,1,190050012
190054100,2,190050012
190054100,3,190050012
190054100,4,190050012
190050000,1,190050016
190050000,2,190050016
190050000,3,190050016
190050000,4,190050016
190050000,1,190053103
190050000,2,190053103
190050000,3,190053103
190083100,4,190080003
190083100,,190080003
190083100,,190080003
190083100,,190080003
190080009,3,190080009
190080009,,190080009
190080009,,190080009
190080000,1,190080010
190080000,2,190080010
190080000,3,190080010
190080000,1,190080011
190080000,2,190080011
190080000,1,190080017
190080000,2,190080017
190080000,3,190080017
190083103,1,190083103
190083103,2,190083103
190083103,3,190083103
190083103,4,190083103
190083100,1,190083104
190083100,2,190083104
190083100,3,190083104
190083200,1,190083203
190083200,2,190083203
190083200,3,190083203
190080009,1,190085202
190080009,2,190085202
190080009,3,190085202
190090000,1,190090005
190090000,2,190090005
190090000,1,190090013
190090000,2,190090013
190090000,3,190090013
190091100,1,190091107
190093100,1,190093103
190093100,2,190093103
190093100,3,190093103
190090009,1,190095102
190100000,1,190100002
190100000,2,190100002
190100000,3,190100002
190100000,4,190100002
190100004,1,190100004
190100004,2,190100004
190100004,3,190100004
190100004,4,190100004
190120004,2,190120004
190120004,3,190120004
190120004,,190120004
190120004,1,190125101
190120004,2,190125101
190120004,3,190125101
190130004,1,190130004
190130004,2,190130004
190134200,1,190130010
190134200,1,190130011
190134200,2,190130011
190130004,1,190130012
190130004,2,190130012
190130004,3,190130012
190130004,1,190135101
190130004,2,190135101
190130004,3,190135101
190130004,1,190135103
190130004,2,190135103
190130004,3,190135103
190160000,1,190160004
190160000,2,190160004
190160000,3,190160004
190160000,4,190160004
190160005,1,190160005
190160005,2,190160005
190160005,3,190160005
190160005,4,190160005
190160000,1,190160009
190160000,2,190160009
190160000,3,190160009
190160000,4,190160009
190160005,1,190165102
190160005,2,190165102
190160005,3,190165102
190160005,4,190165102
190171100,1,190171103
190171100,2,190171103
190171100,3,190171103
190171100,1,190171104
190171100,2,190171104
190171100,3,190171104
190181100,1,190181107
190181100,2,190181107
190181100,3,190181107
191010005,1,191010005
191010005,2,191010005
191010005,3,191010005
191080007,1,191080007
191080007,2,191080007
191090003,3,191090003
191090003,,191090003
191090003,,191090003
191090000,1,191090005
191090000,2,191090005
191090000,3,191090005
191090000,1,191090006
191090000,2,191090006
191090000,3,191090006
191090003,1,191095104
191090003,2,191095104
191090003,3,191095104
191100000,1,191100014
191100000,2,191100014
191100000,3,191100014
191100000,4,191100014
191100000,1,191100015
191100000,2,191100015
191100000,3,191100015
191110004,4,191110004
191110004,,191110004
191110004,,191110004
191110004,,191110004
191110000,1,191110006
191110000,2,191110006
191110000,3,191110006
191114100,1,191114102
191114100,2,191114102
191114100,3,191114102
191114100,4,191114102
191110004,1,191115101
191110004,2,191115101
191110004,3,191115101
191110004,4,191115101
191130006,3,191130006
191130006,,191130006
191130006,,191130006
191134100,1,191130009
191134100,2,191130009
191134100,3,191130009
191130000,1,191130011
191130000,2,191130011
191130000,3,191130011
191130006,1,191135202
191130006,2,191135202
191130006,3,191135202
191140000,1,191140003
191140000,2,191140003
191140000,3,191140003
191140000,1,191140007
191140000,2,191140007
191140000,3,191140007
191140000,4,191140007
191140000,1,191140008
191140000,2,191140008
191140000,3,191140008
191140000,1,191140009
191140000,2,191140009
191140000,3,191140009
191140000,1,191140010
191140000,2,191140010
191140000,3,191140010
191140000,4,191140010
191180003,3,191180003
191180003,,191180003
191180003,,191180003
191180000,1,191180006
191180000,2,191180006
191180000,3,191180006
191180003,1,191185101
191180003,2,191185101
191180003,3,191185101
191200000,4,191200004
191200000,,191200004
191200000,,191200004
191200000,,191200004
192040000,1,192040007
192040000,2,192040007
192040000,3,192040007
192040000,4,192040007
192040004,1,192045101
192040004,2,192045101
192040004,3,192045101
192040004,4,192045101
192050004,4,192050004
192050004,,192050004
192050004,,192050004
192050004,,192050004
192060000,1,192060002
192060000,2,192060002
192060000,1,192060004
192060000,2,192060004
192081100,1,192081107
192081100,2,192081107
192090003,4,192090003
192090003,,192090003
192090003,,192090003
192090003,,192090003
192110000,1,192110007
192110000,2,192110007
192110000,3,192110007
192110000,1,192110008
192110000,2,192110008
192110000,3,192110008
192110000,1,192110009
192110000,2,192110009
192110000,3,192110009
192120001,4,192120005
192120001,,192120005
192120001,,192120005
192120001,,192120005
192120000,1,192120008
192120000,2,192120008
192120000,3,192120008
192120004,1,192125202
192120004,2,192125202
192120004,3,192125202
192120004,4,192125202
192134100,1,192134103
192134100,2,192134103
192134100,3,192134103
192134100,4,192134103
192130005,1,192135102
192130005,2,192135102
192140000,4,192140003
192140000,,192140003
192140000,,192140003
192140000,,192140003
192140000,3,192140004
192140000,,192140004
192140000,,192140004
192140000,1,192140006
192140000,2,192140006
192140000,3,192140006
192170000,4,192170004
192170000,,192170004
192170000,,192170004
192170000,,192170004
192170005,1,192170005
192170005,2,192170005
192170005,3,192170005
192170005,4,192170005
192170005,1,192175101
192170005,2,192175101
192170005,3,192175101
192170005,4,192175101
193010000,1,193010002
193010000,2,193010002
193010003,1,193010003
193010003,2,193010003
193010003,3,193010003
193010000,1,193010008
193010000,2,193010008
193010000,3,193010008
193010003,1,193015102
193010003,2,193015102
193010003,3,193015102
193010003,4,193015102
193020000,4,193020007
193020000,,193020007
193020000,,193020007
193020000,,193020007
193020000,3,193020008
193020000,,193020008
193020000,,193020008
193020000,2,193020009
193020000,3,193020009
193020000,,193020009
193030005,1,193030005
193030005,2,193030005
193030005,3,193030005
193040000,4,193040004
193040000,,193040004
193040000,,193040004
193040000,,193040004
193040001,1,193045102
193040001,2,193045102
193064100,4,193060003
193064100,,193060003
193064100,,193060003
193064100,,193060003
193064100,3,193060006
193064100,4,193060006
193064100,,193060006
193064100,,193060006
193064100,1,193060010
193064100,2,193060010
193064100,3,193060010
193060004,1,193060011
193060004,2,193060011
193060004,3,193060011
193063100,4,193063102
193063100,,193063102
193063100,,193063102
193063100,,193063102
193063100,1,193063103
193063100,2,193063103
193063100,3,193063103
193074200,1,193070008
193074200,2,193070008
193070000,1,193070013
193070000,2,193070013
193080000,3,193080005
193080000,4,193080005
193080000,,193080005
193080000,,193080005
193104100,4,193100004
193104100,,193100004
193104100,,193100004
193104100,,193100004
193104200,4,193100005
193104200,,193100005
193104200,,193100005
193104200,,193100005
193104200,4,193104201
193104200,,193104201
193104200,,193104201
193104200,,193104201
193134100,4,193130004
193134100,,193130004
193134100,,193130004
193134100,,193130004
193130000,3,193130005
193130000,,193130005
193130000,,193130005
193130000,1,193130006
193130000,2,193130006
193130000,3,193130006
193130003,1,193135102
193130003,2,193135102
193130003,3,193135102
193130003,4,193135102
193140004,3,193140004
193140004,,193140004
193140004,,193140004
193140004,1,193145103
193140004,2,193145103
193140004,3,193145103
193163103,1,193163103
193163103,2,193163103
193163103,3,193163103
193163103,4,193163103
193163100,1,193163104
193163100,2,193163104
193170003,1,193175102
193170003,2,193175102
193170003,3,193175102
193170007,1,193175202
193170007,2,193175202
193170007,3,193175202
193170007,4,193175202
193184100,1,193184103
193184100,2,193184103
193180005,1,193185102
193180005,2,193185102
193180005,3,193185102
193193100,1,193193102
193193100,2,193193102
193193100,3,193193102
193193100,4,193193102
193204100,1,193200004
193204100,2,193200004
193204100,3,193200004
193204100,4,193200004
193201100,1,193201103
193201100,2,193201103
193201100,3,193201103
193201100,4,193201103
193201100,1,193201109
193201100,2,193201109
193201100,3,193201109
193410000,3,193410004
193410000,,193410004
193410000,,193410004
194010002,1,194010002
194010002,2,194010002
194010002,3,194010002
194010002,4,194010002
194010003,1,194010003
194010003,2,194010003
194010003,3,194010003
194010003,4,194010003
194010002,1,194015102
194010002,2,194015102
194010002,3,194015102
194010002,4,194015102
194010003,1,194015202
194010003,2,194015202
194010003,3,194015202
194010003,4,194015202
194020000,1,194020005
194020000,2,194020005
194023100,1,194023103
194023100,2,194023103
194050000,4,194050005
194050000,,194050005
194050000,,194050005
194050000,,194050005
194070000,1,194070008
194070000,2,194070008
194070000,3,194070008
194070000,4,194070008
194084100,1,194080006
194084100,2,194080006
194084100,3,194080006
194083100,1,194083101
194083100,2,194083101
194083100,3,194083101
194083100,1,194083103
194083100,2,194083103
194083100,3,194083103
194090000,4,194090005
194090000,,194090005
194090000,,194090005
194090000,,194090005
194100000,1,194100004
194100000,2,194100004
194100000,3,194100004
194110000,4,194110005
194110000,,194110005
194110000,,194110005
194110000,,194110005
194130000,1,194130003
194130000,2,194130003
194130000,3,194130003
194140000,1,194140006
194150000,4,194150005
194150000,,194150005
194150000,,194150005
194150000,,194150005
194160000,3,194160003
194160000,4,194160003
194160000,,194160003
194160000,,194160003
194160000,1,194160005
194160000,2,194160005
194160000,3,194160005
194160000,4,194160005
194173100,1,194173103
194173100,2,194173103
194173100,3,194173103
194173100,4,194173103
194190000,4,194190005
194190000,,194190005
194190000,,194190005
194190000,,194190005
194190000,1,194190009
194190000,1,194190011
194190000,2,194190011
194190000,3,194190011
194190000,4,194190011
194190000,1,194190019
194190000,2,194190019
194190000,3,194190019
194190000,1,194190022
194190000,2,194190022
194190000,3,194190022
194192100,1,194192104
194192100,2,194192104
194192100,3,194192104
194193100,1,194193103
194193100,2,194193103
194193100,3,194193103
194193100,4,194193103
194194200,1,194194202
194194200,2,194194202
194194200,1,194194203
194194200,2,194194203
194190003,1,194195102
194190003,2,194195102
194190003,3,194195102
195010007,1,195010007
195010007,2,195010007
195010007,3,195010007
195010000,1,195010008
195010006,1,195015101
195010007,1,195015201
195010007,2,195015201
195030000,4,195030004
195030000,,195030004
195030000,,195030004
195030000,,195030004
195030000,1,195030006
195030000,2,195030006
195030000,3,195030006
195030000,4,195030006
195030003,1,195035101
195030003,2,195035101
195030003,3,195035101
195030003,4,195035101
195060000,3,195060003
195060000,,195060003
195060000,,195060003
195060000,1,195060005
195070000,1,195070007
195070000,2,195070007
195073100,1,195073103
195073100,2,195073103
195073100,3,195073103
195070003,1,195075101
195070003,2,195075101
195080000,3,195080004
195080000,,195080004
195080000,,195080004
195080000,1,195080005
195080000,2,195080005
195080000,3,195080005
195090000,1,195090007
195090000,2,195090007
195090000,1,195090010
195100004,1,195100004
195100000,1,195100006
195100000,2,195100006
195100000,3,195100006
195100004,1,195105202
195110000,1,195110006
195110000,2,195110006
195110000,3,195110006
195110007,4,195110007
195110007,,195110007
195110007,,195110007
195110007,,195110007
195114200,1,195114203
195110007,1,195115102
195110007,2,195115102
195110007,3,195115102
195120000,4,195120008
195120000,,195120008
195120000,,195120008
195120000,,195120008
195121100,1,195120009
195121100,2,195120009
195121100,3,195120009
195121100,1,195121104
195121100,2,195121104
195123100,1,195123102
195123100,2,195123102
195123100,3,195123102
195123100,4,195123102
195123100,1,195123103
195123100,2,195123103
195123100,3,195123103
195123100,1,195123105
195123100,2,195123105
195123100,3,195123105
195150000,3,195150008
195150000,,195150008
195150000,,195150008
195154100,1,195150011
195154100,2,195150011
195154100,3,195150011
195154100,1,195150012
195154100,2,195150012
195150000,1,195150014
195150000,1,195150016
195150005,1,195155103
195150005,2,195155103
195150005,3,195155103
195160000,1,195160008
195160000,2,195160008
195160000,1,195160011
195160000,2,195160011
195160000,3,195160011
195174100,4,195170004
195174100,,195170004
195174100,,195170004
195174100,,195170004
195174100,1,195174102
195174100,2,195174102
195174100,3,195174102
195180000,3,195180005
195180000,,195180005
195180000,,195180005
195180000,1,195180006
