pidlink,age,male,edu_level,rural,smoking,rural_no_migration,urban_no_migration,urban_to_rural_migration,rural_to_urban_migration,rural_to_rural_migration,urban_to_urban_migration,never_smoking,always_smoking,started_smoking
5160006,23,1,,1,1,1,0,0,0,0,0,0,0,1
5160007,20,0,3,1,0,,,,,,,,,
5164101,43,1,2,0,1,,,,,,,,,
5164103,15,1,1,0,0,,,,,,,,,
5164201,36,1,,1,1,,,,,,,0,0,1
5165101,27,1,2,1,1,,,,,,,,,
5170001,66,1,,0,1,,,,,,,,,
5170002,51,0,,0,0,0,1,0,0,0,0,0,0,0
5170003,29,1,,1,0,,,,,,,1,0,0
5170004,26,1,3,0,0,0,0,0,0,0,1,1,0,0
5174103,27,0,4,1,0,,,,,,,,,
5180001,58,1,,0,1,0,1,0,0,0,0,0,0,1
5180002,56,0,,0,0,0,1,0,0,0,0,0,0,0
5180003,37,0,1,0,0,,,,,,,,,
5180005,30,1,1,0,1,,,,,,,,,
5180007,22,0,3,0,0,,,,,,,0,0,0
5180008,15,1,2,0,0,,,,,,,,,
5185102,43,1,,0,1,,,,,,,,,
5185103,16,1,3,0,0,,,,,,,,,
5185202,27,0,3,0,0,,,,,,,,,
5200001,58,1,,0,0,,,,,,,,,
5200002,49,0,3,0,0,,,,,,,,,
5200003,30,1,3,0,1,,,,,,,,,
5200004,28,1,,0,1,,,,,,,,,
5200005,24,0,4,0,0,0,0,0,0,0,1,1,0,0
5200006,20,1,2,0,1,,,,,,,,,
5200007,19,1,3,0,0,,,,,,,,,
5200008,16,0,3,0,0,,,,,,,,,
6010001,49,1,,0,0,0,1,0,0,0,0,1,0,0
6010002,49,0,,0,0,0,1,0,0,0,0,1,0,0
6010003,26,0,4,0,0,,,,,,,1,0,0
6010004,20,0,4,1,0,,,,,,,,,
6015101,27,1,3,0,0,,,,,,,,,
6020002,63,0,,0,0,0,1,0,0,0,0,1,0,0
6030001,57,1,,1,1,1,0,0,0,0,0,0,1,0
6030002,55,0,,1,0,1,0,0,0,0,0,0,0,0
6030003,30,1,,1,1,,,,,,,0,0,1
6030004,27,1,,1,1,,,,,,,0,0,1
6030005,21,0,2,1,0,,,,,,,,,
6030006,18,0,2,1,0,,,,,,,,,
6030007,22,1,1,1,1,,,,,,,,,
6034102,37,0,,1,0,,,,,,,0,0,0
6034202,26,0,,1,0,,,,,,,0,0,0
6040001,63,1,,0,0,0,0,0,1,0,0,1,0,0
6040002,55,0,,1,0,,,,,,,1,0,0
6040003,40,1,,0,0,0,1,0,0,0,0,0,0,0
6040004,36,1,,0,1,0,0,0,1,0,0,0,0,1
6040005,31,0,,0,0,,,,,,,1,0,0
6041102,37,0,4,0,0,,,,,,,,,
6043102,39,0,,0,0,0,1,0,0,0,0,1,0,0
6043103,18,0,3,0,0,,,,,,,,,
6043104,15,1,3,0,0,,,,,,,,,
6044101,35,1,3,0,1,,,,,,,,,
6060001,57,1,,1,1,,,,,,,,,
6060002,54,0,,1,1,,,,,,,,,
6060003,25,1,3,1,1,,,,,,,0,0,1
6060004,47,1,,0,0,0,1,0,0,0,0,1,0,0
6060005,44,0,,0,0,0,1,0,0,0,0,0,0,0
6060007,22,0,4,0,0,,,,,,,,,
6060008,18,1,4,0,0,,,,,,,,,
6070001,55,1,,1,1,1,0,0,0,0,0,0,0,1
6070002,53,0,,1,0,1,0,0,0,0,0,0,0,0
6070003,27,1,,1,1,1,0,0,0,0,0,0,0,1
6070004,26,1,3,1,1,1,0,0,0,0,0,0,1,0
6080001,55,1,,0,1,0,1,0,0,0,0,0,1,0
6080002,53,0,,0,0,0,0,0,0,0,1,0,0,0
6080004,29,0,,1,0,,,,,,,1,0,0
6080005,23,1,2,0,1,,,,,,,,,
6080009,25,0,4,0,0,,,,,,,,,
6084101,36,1,,1,0,,,,,,,1,0,0
6084105,30,0,,1,0,,,,,,,,,
6084201,33,1,,,,,,,,,,,,
6090001,54,1,,1,1,1,0,0,0,0,0,0,1,0
6090002,52,0,,1,0,1,0,0,0,0,0,0,0,0
6090003,29,0,,1,0,,,,,,,1,0,0
6090004,27,0,,1,0,,,,,,,1,0,0
6090005,25,1,4,1,0,,,,,,,0,0,0
6094101,31,1,,1,1,,,,,,,0,0,1
6094202,25,0,4,1,0,,,,,,,,,
6095101,30,1,2,1,1,,,,,,,,,
6100001,57,1,,0,0,,,,,,,1,0,0
6100002,53,0,,1,0,1,0,0,0,0,0,1,0,0
6100003,34,1,,1,1,,,,,,,0,0,1
6100004,33,1,,1,1,,,,,,,0,1,0
6100005,28,1,4,0,0,,,,,,,,,
6100006,17,1,3,0,0,,,,,,,,,
6104102,26,0,2,1,0,,,,,,,,,
6110002,64,0,,1,0,0,0,1,0,0,0,0,0,0
6110003,40,1,,0,0,0,1,0,0,0,0,0,0,0
6110005,31,0,,0,0,,,,,,,1,0,0
6110006,46,1,2,1,1,,,,,,,,,
6110007,46,0,2,1,0,,,,,,,,,
6110008,22,1,3,1,1,,,,,,,,,
6110009,18,0,3,1,0,,,,,,,,,
6110010,15,1,2,1,0,,,,,,,,,
6113102,35,0,,0,0,0,1,0,0,0,0,1,0,0
6113103,15,1,3,0,0,,,,,,,,,
6114101,32,1,,0,1,,,,,,,0,0,1
6120001,56,1,,1,1,1,0,0,0,0,0,0,0,1
6120002,52,0,,1,0,1,0,0,0,0,0,0,0,0
6120003,35,0,,1,0,1,0,0,0,0,0,1,0,0
6120005,18,1,2,1,1,,,,,,,,,
6120006,20,0,2,1,0,,,,,,,,,
6121104,38,1,1,1,1,,,,,,,,,
6123103,16,0,3,1,0,,,,,,,,,
6125103,18,0,3,1,0,,,,,,,,,
6125204,20,1,2,1,0,,,,,,,,,
6130004,31,0,,0,0,0,1,0,0,0,0,1,0,0
6130005,33,1,4,0,0,0,1,0,0,0,0,1,0,0
6140002,55,0,,0,0,0,1,0,0,0,0,0,0,0
6140003,35,1,2,0,1,,,,,,,,,
6140004,34,0,,0,0,,,,,,,1,0,0
6144101,33,1,,0,1,,,,,,,0,0,1
6144202,25,0,,0,0,,,,,,,0,0,0
6145102,27,0,4,0,0,,,,,,,,,
6160002,66,0,,0,0,0,1,0,0,0,0,0,0,0
6160005,17,1,3,0,0,,,,,,,,,
6170001,60,1,,1,1,0,0,0,0,1,0,0,0,1
6170002,57,0,,1,0,1,0,0,0,0,0,0,0,0
6170003,37,1,,1,1,,,,,,,0,1,0
6170005,28,0,,1,0,,,,,,,1,0,0
6170006,26,1,3,1,1,0,0,0,0,1,0,0,0,1
6170008,20,1,2,1,1,,,,,,,,,
6174102,34,0,,1,0,,,,,,,0,0,0
6175101,25,1,2,1,1,,,,,,,,,
6180003,35,1,,1,1,1,0,0,0,0,0,0,1,0
6180004,26,1,,1,1,,,,,,,,,
6190001,53,1,,0,1,0,1,0,0,0,0,0,1,0
6190002,52,0,,0,0,0,1,0,0,0,0,0,0,0
6190004,29,0,,0,0,,,,,,,1,0,0
6190005,24,0,3,0,0,0,1,0,0,0,0,1,0,0
6190006,37,0,,0,0,0,0,0,1,0,0,1,0,0
6190008,27,1,3,0,0,,,,,,,,,
6193101,37,1,,0,1,,,,,,,,,
6193103,15,0,2,0,0,,,,,,,,,
6195101,32,1,3,0,0,,,,,,,,,
6200001,64,1,,1,1,1,0,0,0,0,0,0,0,1
6200002,60,0,,1,0,,,,,,,0,0,0
6200003,36,1,2,1,1,,,,,,,,,
6200004,33,0,3,0,0,,,,,,,,,
6200005,21,0,3,1,0,,,,,,,,,
6200006,23,1,,1,1,,,,,,,,,
6204101,32,1,,0,1,,,,,,,0,1,0
6205102,35,0,3,1,0,,,,,,,,,
7010001,64,0,,1,0,,,,,,,0,0,0
7010002,39,1,,1,1,,,,,,,0,0,1
7014102,35,0,,1,0,,,,,,,0,0,0
7020001,72,0,,1,0,,,,,,,,,
7030002,66,0,,1,0,1,0,0,0,0,0,1,0,0
7030003,39,0,,1,0,1,0,0,0,0,0,1,0,0
7030005,32,0,3,1,0,,,,,,,,,
7030006,42,1,,1,1,1,0,0,0,0,0,0,0,1
7030007,30,0,,1,0,1,0,0,0,0,0,0,0,0
7033101,42,1,,1,1,0,0,0,0,1,0,0,0,1
7033103,15,1,2,1,0,,,,,,,,,
7035101,34,1,,1,1,,,,,,,,,
7040002,69,0,,1,1,1,0,0,0,0,0,0,1,0
7040003,38,1,2,1,1,,,,,,,,,
7040004,35,1,,1,1,,,,,,,0,0,1
7045102,34,0,4,1,0,,,,,,,,,
7050004,36,1,,1,1,0,0,0,0,1,0,0,0,1
7050006,38,0,3,1,0,,,,,,,,,
7060001,55,1,,1,1,1,0,0,0,0,0,0,0,1
7060002,50,0,,1,0,1,0,0,0,0,0,0,0,0
7060003,25,0,,1,0,,,,,,,1,0,0
7060004,23,0,3,1,0,,,,,,,1,0,0
7060005,19,1,3,0,0,,,,,,,,,
7060006,16,1,2,1,0,,,,,,,,,
7064101,25,1,,,,,,,,,,,,
7070002,78,0,,1,0,1,0,0,0,0,0,1,0,0
7070003,41,1,,1,1,1,0,0,0,0,0,0,0,1
7072102,42,0,,1,0,1,0,0,0,0,0,0,0,0
7080001,72,1,,0,1,,,,,,,,,
7080003,38,0,,0,0,0,0,0,0,0,1,1,0,0
7080004,40,1,,0,1,0,1,0,0,0,0,0,0,1
7080005,15,1,3,0,0,,,,,,,,,
7085102,42,0,3,0,0,,,,,,,,,
7090001,57,0,,1,1,,,,,,,,,
7090002,38,1,,1,1,,,,,,,0,1,0
7090005,34,0,,1,0,,,,,,,0,0,0
7100002,72,0,,1,0,1,0,0,0,0,0,0,0,0
7110004,43,1,,1,1,1,0,0,0,0,0,0,1,0
7110005,42,0,,1,0,1,0,0,0,0,0,0,0,0
7120002,94,0,,1,0,,,,,,,1,0,0
7130001,47,1,,1,1,1,0,0,0,0,0,0,0,1
7130002,47,0,,1,0,1,0,0,0,0,0,0,0,0
7130004,30,0,3,0,0,,,,,,,,,
7130005,19,0,3,1,0,,,,,,,,,
7130006,17,1,3,1,0,,,,,,,,,
7135101,31,1,,,,,,,,,,,,
7140001,61,1,,1,0,1,0,0,0,0,0,1,0,0
7140002,65,0,,1,0,1,0,0,0,0,0,0,0,0
7140004,32,0,4,1,0,0,0,1,0,0,0,0,0,0
7140005,27,1,4,1,1,0,0,1,0,0,0,0,0,1
7143108,34,1,3,1,0,,,,,,,,,
7150002,74,0,,1,0,1,0,0,0,0,0,1,0,0
7150003,40,1,2,1,1,,,,,,,,,
7150004,43,0,,1,0,1,0,0,0,0,0,1,0,0
7150005,19,0,4,0,0,,,,,,,,,
7150006,18,0,3,1,0,,,,,,,,,
7160001,58,1,,1,1,1,0,0,0,0,0,0,0,1
7160002,57,0,,1,0,1,0,0,0,0,0,0,0,0
7160004,32,0,3,1,0,,,,,,,,,
7160006,27,1,,1,1,,,,,,,0,0,1
7160007,24,0,3,0,0,,,,,,,0,0,0
7163107,31,1,2,1,1,,,,,,,,,
7165102,25,0,3,1,0,,,,,,,,,
7180001,62,1,,1,1,1,0,0,0,0,0,0,0,1
7180002,60,0,,1,0,1,0,0,0,0,0,0,0,0
7180003,34,1,,1,1,,,,,,,0,0,1
7180004,32,0,,1,0,0,0,1,0,0,0,0,0,0
7180005,26,1,,1,0,0,0,0,0,1,0,1,0,0
7180007,22,1,3,0,1,,,,,,,0,0,1
7180009,37,0,,0,0,,,,,,,1,0,0
7184101,37,1,,0,0,,,,,,,1,0,0
7185102,22,0,3,1,0,,,,,,,,,
7185203,34,1,3,1,1,,,,,,,,,
7200001,61,1,,1,1,1,0,0,0,0,0,0,0,1
7200002,59,0,,1,0,1,0,0,0,0,0,0,0,0
7200003,33,0,1,1,0,,,,,,,,,
7202101,63,1,,1,1,,,,,,,,,
7202102,48,0,3,1,0,,,,,,,,,
7220001,51,1,,1,1,1,0,0,0,0,0,0,1,0
7220002,47,0,,1,0,0,0,0,0,1,0,0,0,0
7220003,22,0,4,1,0,,,,,,,,,
7220004,16,1,3,1,0,,,,,,,,,
7230002,70,0,,1,0,,,,,,,1,0,0
7230003,45,1,,1,0,1,0,0,0,0,0,1,0,0
7230004,35,1,,1,1,0,0,0,0,1,0,0,0,1
7230006,29,0,,1,0,,,,,,,1,0,0
7230010,28,0,3,1,0,,,,,,,,,
7233102,41,0,,1,0,1,0,0,0,0,0,1,0,0
7233103,17,1,3,1,0,,,,,,,,,
7233104,15,1,2,1,0,,,,,,,,,
7235101,37,1,2,1,1,,,,,,,,,
7240002,61,0,,1,0,1,0,0,0,0,0,1,0,0
7240003,34,1,,1,1,,,,,,,0,0,1
7240004,30,1,,1,1,1,0,0,0,0,0,0,1,0
7240005,30,0,,1,0,,,,,,,0,0,0
7250002,42,0,,0,0,,,,,,,1,0,0
7250004,56,1,,1,1,1,0,0,0,0,0,0,0,1
7250005,42,0,,1,1,1,0,0,0,0,0,0,1,0
7250006,28,1,,0,1,,,,,,,,,
7250008,24,1,2,0,1,,,,,,,,,
7250009,16,1,2,1,0,,,,,,,,,
7254102,15,1,2,0,0,,,,,,,,,
7254103,15,1,2,0,0,,,,,,,,,
7260001,52,1,,1,1,1,0,0,0,0,0,0,0,1
7260002,54,0,,1,0,1,0,0,0,0,0,0,0,0
7260003,27,0,,1,0,,,,,,,0,0,0
7260004,25,1,,1,1,,,,,,,0,0,1
7260005,24,1,3,1,1,,,,,,,0,1,0
7270003,61,1,,1,1,,,,,,,,,
7280002,70,0,,1,0,1,0,0,0,0,0,1,0,0
7280005,33,0,3,1,0,,,,,,,,,
7285101,28,1,2,1,1,,,,,,,,,
7290001,64,1,,1,1,1,0,0,0,0,0,0,0,1
7290002,50,0,,1,1,1,0,0,0,0,0,0,1,0
8010001,52,1,,1,0,1,0,0,0,0,0,0,0,0
8010002,49,0,,1,0,1,0,0,0,0,0,1,0,0
8010003,29,1,,1,1,,,,,,,0,0,1
8010004,27,0,,1,0,,,,,,,1,0,0
8010005,23,0,3,1,0,,,,,,,1,0,0
8010006,21,1,4,1,0,,,,,,,,,
8014102,30,0,,1,0,,,,,,,0,0,0
8014202,32,1,3,1,1,,,,,,,,,
8015101,25,1,3,1,0,,,,,,,,,
8020001,57,1,,1,0,1,0,0,0,0,0,1,0,0
8020002,54,0,,1,0,1,0,0,0,0,0,1,0,0
8020004,33,0,,1,0,,,,,,,1,0,0
8020005,31,0,,1,0,,,,,,,1,0,0
8020008,23,0,,1,0,0,0,0,0,1,0,1,0,0
8020009,17,0,3,1,0,,,,,,,,,
8024201,37,1,,1,1,,,,,,,0,0,1
8030001,51,1,,1,0,1,0,0,0,0,0,0,0,0
8030002,47,0,,1,0,1,0,0,0,0,0,0,0,0
8030004,23,1,,1,1,0,0,0,0,1,0,0,0,1
8030006,20,0,2,1,0,,,,,,,,,
8030007,18,1,3,1,1,,,,,,,,,
8033102,48,0,,0,0,0,1,0,0,0,0,1,0,0
8033103,27,0,,0,0,0,1,0,0,0,0,1,0,0
8033104,20,1,3,0,1,,,,,,,,,
8040001,57,1,,1,0,1,0,0,0,0,0,1,0,0
8040002,56,0,,1,0,1,0,0,0,0,0,1,0,0
8040003,38,1,2,0,1,,,,,,,,,
8040004,38,1,,1,0,1,0,0,0,0,0,0,0,0
8040005,32,1,,1,1,,,,,,,0,0,1
8040007,33,0,1,0,0,,,,,,,,,
8043102,35,0,,1,0,0,0,0,0,1,0,1,0,0
8043103,15,0,3,1,0,,,,,,,,,
8044102,30,0,2,1,0,,,,,,,,,
8045103,17,0,1,0,0,,,,,,,,,
8050001,55,1,,1,0,1,0,0,0,0,0,1,0,0
8050002,52,0,,1,0,1,0,0,0,0,0,1,0,0
8050003,28,1,,1,1,1,0,0,0,0,0,0,0,1
8050005,23,0,,0,0,,,,,,,1,0,0
8050007,17,1,2,1,0,,,,,,,,,
8055101,33,1,,0,1,,,,,,,,,
8060002,78,0,,1,1,1,0,0,0,0,0,0,0,1
8060003,35,1,,1,1,0,0,0,0,1,0,0,1,0
8070001,62,1,,1,1,1,0,0,0,0,0,0,0,1
8070002,58,0,,1,0,1,0,0,0,0,0,0,0,0
8070004,33,1,,1,1,,,,,,,0,1,0
8070005,30,0,,1,0,,,,,,,1,0,0
8074102,26,0,,1,0,,,,,,,0,0,0
8074201,49,1,,1,0,,,,,,,1,0,0
8080001,58,1,,1,0,1,0,0,0,0,0,1,0,0
8080002,52,0,,1,0,1,0,0,0,0,0,1,0,0
8080003,34,0,,1,0,1,0,0,0,0,0,0,0,0
8080004,33,0,,0,0,,,,,,,0,0,0
8080005,30,1,,0,1,,,,,,,0,0,1
8080006,23,1,3,1,1,0,0,0,0,1,0,0,1,0
8080007,19,0,2,1,0,,,,,,,,,
8083101,40,1,,1,1,1,0,0,0,0,0,0,0,1
8084101,33,1,,0,1,,,,,,,0,0,1
8085102,21,0,2,0,0,,,,,,,,,
8090001,62,1,,,,,,,,,,,,
8090002,60,0,,0,0,0,1,0,0,0,0,0,0,0
8090005,33,1,,1,1,,,,,,,0,0,1
8090006,31,1,,1,1,,,,,,,0,0,1
8090007,25,1,,1,0,,,,,,,1,0,0
8090008,23,0,,0,0,,,,,,,0,0,0
8094102,33,0,,1,0,,,,,,,0,0,0
8094202,29,0,,1,0,,,,,,,0,0,0
8095102,22,0,3,1,0,,,,,,,,,
8095201,26,1,1,0,1,,,,,,,,,
8100001,64,1,,1,1,1,0,0,0,0,0,0,0,1
8100002,58,0,,1,0,1,0,0,0,0,0,0,0,0
8100003,38,0,,0,0,,,,,,,0,0,0
8100005,32,1,,1,1,1,0,0,0,0,0,0,0,1
8100006,31,0,4,1,0,,,,,,,,,
8110001,55,1,,1,0,1,0,0,0,0,0,1,0,0
8110002,52,0,,1,0,1,0,0,0,0,0,1,0,0
8110003,29,1,3,1,1,,,,,,,,,
8110005,23,0,3,1,0,,,,,,,1,0,0
8110007,19,0,2,1,0,,,,,,,,,
8110009,21,1,2,1,1,,,,,,,,,
8115102,23,0,3,1,0,,,,,,,,,
8115201,25,1,3,1,0,,,,,,,,,
8120001,57,1,,1,1,1,0,0,0,0,0,0,0,1
8120002,54,0,,1,0,1,0,0,0,0,0,0,0,0
8120004,26,1,,0,0,,,,,,,1,0,0
8120005,24,0,2,1,0,,,,,,,,,
8120006,22,0,,1,0,,,,,,,0,0,0
8120007,16,0,,1,0,,,,,,,,,
8125102,27,0,3,0,0,,,,,,,,,
8125201,28,1,3,1,1,,,,,,,,,
8125301,25,1,,1,1,,,,,,,,,
8130001,49,1,,1,1,1,0,0,0,0,0,0,0,1
8130002,49,0,,1,0,1,0,0,0,0,0,0,0,0
8130004,25,0,,1,0,0,0,0,0,1,0,1,0,0
8130005,17,0,2,1,0,,,,,,,,,
8130006,28,1,3,1,1,,,,,,,,,
8140001,62,1,,1,0,0,0,0,0,1,0,1,0,0
8140002,51,0,,1,0,0,0,0,0,1,0,1,0,0
8140003,38,1,,1,0,,,,,,,1,0,0
8140005,31,0,,1,0,,,,,,,1,0,0
8140006,25,1,2,1,0,,,,,,,,,
8144102,29,0,,1,0,,,,,,,1,0,0
8144201,34,1,,1,0,,,,,,,1,0,0
8145102,22,0,3,1,0,,,,,,,,,
8150002,54,0,,1,0,1,0,0,0,0,0,0,0,0
8150003,38,0,,1,0,1,0,0,0,0,0,0,0,0
8150004,34,0,,1,0,,,,,,,1,0,0
8150005,28,0,,1,0,,,,,,,1,0,0
8150006,24,1,3,1,1,1,0,0,0,0,0,0,0,1
8150007,23,0,2,1,0,1,0,0,0,0,0,1,0,0
8150008,23,0,2,1,0,,,,,,,,,
8153101,43,1,,1,1,1,0,0,0,0,0,0,0,1
8153103,15,1,,,,,,,,,,,,
8153201,37,1,,1,1,,,,,,,0,0,1
8155101,32,1,2,1,1,,,,,,,,,
8155201,29,1,2,1,1,,,,,,,,,
8160002,46,1,,1,1,1,0,0,0,0,0,0,1,0
8160004,42,0,,1,0,1,0,0,0,0,0,0,0,0
8160005,19,1,2,1,0,,,,,,,,,
8160006,17,1,3,1,0,,,,,,,,,
8170001,87,1,,1,0,,,,,,,,,
8170002,79,0,,1,0,1,0,0,0,0,0,1,0,0
8170003,38,0,,1,0,1,0,0,0,0,0,1,0,0
8170004,32,1,,1,0,1,0,0,0,0,0,1,0,0
8170005,43,1,,1,1,1,0,0,0,0,0,0,0,1
8170006,33,0,,1,0,1,0,0,0,0,0,1,0,0
8173103,17,0,3,1,0,,,,,,,,,
8190001,86,0,,1,0,,,,,,,0,0,0
8190003,40,0,,1,0,,,,,,,1,0,0
8190004,46,1,,1,1,,,,,,,0,0,1
8190005,22,1,,1,1,,,,,,,0,1,0
8190006,20,1,3,1,0,,,,,,,,,
8200001,64,1,,1,1,,,,,,,0,0,1
8200002,53,0,,1,1,0,0,0,0,1,0,0,1,0
8200003,27,0,,1,0,,,,,,,1,0,0
8200004,22,1,4,1,1,,,,,,,,,
8200005,20,0,2,1,0,,,,,,,,,
8200007,57,1,,1,0,,,,,,,,,
8204101,33,1,,1,1,,,,,,,0,0,1
8205202,49,1,,1,1,,,,,,,,,
8210004,28,0,2,1,0,,,,,,,,,
8210010,30,1,3,1,1,,,,,,,,,
8220001,49,1,,0,1,,,,,,,0,0,1
8220002,48,0,,1,0,1,0,0,0,0,0,0,0,0
8220003,29,1,,1,1,0,0,0,0,1,0,0,0,1
8220004,27,0,,1,0,,,,,,,1,0,0
8220005,24,1,,,,,,,,,,,,
8220006,20,0,3,1,0,,,,,,,,,
8225201,29,1,3,1,1,,,,,,,,,
8225302,23,0,,,,,,,,,,,,
8230001,72,1,,1,0,,,,,,,0,0,0
8230003,37,1,,1,0,,,,,,,1,0,0
8234102,39,0,,1,0,,,,,,,1,0,0
8240001,72,1,,1,0,0,0,0,0,1,0,1,0,0
8240002,64,0,,1,0,1,0,0,0,0,0,0,0,0
8240004,38,0,,0,0,0,1,0,0,0,0,1,0,0
8240005,37,1,,1,0,,,,,,,1,0,0
8240006,30,0,,1,0,,,,,,,1,0,0
8240007,35,0,,1,0,,,,,,,1,0,0
8243101,39,1,,0,1,0,1,0,0,0,0,0,0,1
8244101,34,1,,1,0,,,,,,,1,0,0
8250001,69,0,,1,0,0,0,0,0,1,0,0,0,0
8250002,42,0,,1,0,1,0,0,0,0,0,0,0,0
8250003,43,1,,1,1,1,0,0,0,0,0,0,0,1
8250005,16,0,3,1,0,,,,,,,,,
8254101,43,1,2,0,0,,,,,,,,,
8260002,76,0,,1,0,1,0,0,0,0,0,1,0,0
8260003,46,1,1,1,1,,,,,,,,,
8260005,34,0,1,1,0,,,,,,,,,
8260008,15,0,2,1,0,,,,,,,,,
8265101,38,1,,1,0,,,,,,,,,
8270001,64,1,,1,0,1,0,0,0,0,0,0,0,0
8270002,56,0,,1,0,1,0,0,0,0,0,1,0,0
8270004,32,0,,0,0,0,0,0,1,0,0,1,0,0
8270005,31,0,2,1,0,,,,,,,,,
8270006,29,1,,1,1,,,,,,,0,0,1
8270007,26,0,,0,0,,,,,,,1,0,0
8270008,23,0,3,0,0,,,,,,,0,0,0
8270010,19,0,3,1,0,,,,,,,,,
8273106,26,1,2,0,1,,,,,,,,,
8274104,26,0,,1,0,,,,,,,0,0,0
8274206,26,1,3,0,1,,,,,,,,,
8275101,29,1,2,1,0,,,,,,,,,
8275202,28,1,3,0,1,,,,,,,,,
8280001,50,1,,1,0,1,0,0,0,0,0,1,0,0
8280002,44,0,,1,0,1,0,0,0,0,0,1,0,0
8280003,24,0,2,0,0,,,,,,,,,
8280004,21,1,3,1,1,,,,,,,,,
8280007,19,0,3,1,0,,,,,,,,,
8285101,32,1,,,,,,,,,,,,
8285203,26,1,2,1,1,,,,,,,,,
8290001,64,1,,1,1,1,0,0,0,0,0,0,0,1
8290002,60,0,,1,0,1,0,0,0,0,0,0,0,0
8290003,40,1,,1,0,,,,,,,,,
8290004,39,0,,1,0,1,0,0,0,0,0,1,0,0
8290005,35,0,,1,0,,,,,,,1,0,0
8290006,33,1,,0,0,,,,,,,0,0,0
8290008,26,0,,0,0,,,,,,,1,0,0
8290009,24,1,3,1,0,1,0,0,0,0,0,1,0,0
8290010,17,0,3,1,0,,,,,,,,,
8293101,47,1,,1,1,1,0,0,0,0,0,0,0,1
8293103,20,0,4,1,0,,,,,,,,,
8293104,15,0,3,1,0,,,,,,,,,
8294101,43,1,,1,1,,,,,,,0,0,1
8294202,35,0,,0,0,,,,,,,1,0,0
8295102,41,0,2,1,0,,,,,,,,,
8295103,17,1,3,1,0,,,,,,,,,
8295202,24,1,,,,,,,,,,,,
8300001,63,1,,1,1,1,0,0,0,0,0,0,1,0
8300003,38,0,,0,0,0,1,0,0,0,0,1,0,0
8300004,35,1,,1,1,1,0,0,0,0,0,0,0,1
8300005,34,1,,1,1,,,,,,,0,0,1
8300006,51,0,,1,0,1,0,0,0,0,0,0,0,0
8303101,43,1,,0,0,0,1,0,0,0,0,1,0,0
8304104,28,0,,1,0,1,0,0,0,0,0,0,0,0
8304202,28,0,,1,0,,,,,,,1,0,0
9010001,66,1,,1,1,1,0,0,0,0,0,0,0,1
9010002,63,0,,1,0,1,0,0,0,0,0,0,0,0
9010003,39,0,,,,,,,,,,,,
9010005,34,0,,,,,,,,,,,,
9010007,30,0,,,,,,,,,,,,
9010008,27,0,,,,,,,,,,,,
9014201,46,1,,,,,,,,,,,,
9014301,36,1,,,,,,,,,,,,
9014402,25,1,4,,,,,,,,,,,
9020003,42,1,,1,1,,,,,,,0,1,0
9020004,39,0,,0,0,,,,,,,1,0,0
9020006,29,1,,1,1,1,0,0,0,0,0,0,0,1
9020008,28,0,3,1,0,,,,,,,,,
9024102,36,0,,1,0,,,,,,,0,0,0
9024103,16,1,3,1,0,,,,,,,,,
9025101,45,1,3,0,1,,,,,,,,,
9030002,44,1,,1,1,1,0,0,0,0,0,0,1,0
9033102,44,0,,1,0,1,0,0,0,0,0,0,0,0
9033103,19,1,4,0,0,,,,,,,,,
9033104,18,1,3,1,0,,,,,,,,,
9033105,16,0,3,1,0,,,,,,,,,
9040002,61,0,,1,0,,,,,,,1,0,0
9040003,29,1,,1,1,,,,,,,0,0,1
9040004,27,1,,1,1,,,,,,,0,1,0
9050001,80,1,,1,1,1,0,0,0,0,0,0,0,1
9050002,76,0,,1,0,1,0,0,0,0,0,0,0,0
9050003,41,0,,1,1,,,,,,,0,0,1
9050004,38,0,,0,0,,,,,,,0,0,0
9050005,35,0,,1,1,1,0,0,0,0,0,0,1,0
9050006,32,1,,1,1,,,,,,,0,0,1
9050007,27,0,3,0,0,,,,,,,,,
9050008,29,0,,1,0,,,,,,,0,0,0
9053101,39,1,,1,1,1,0,0,0,0,0,0,0,1
9053103,15,1,3,1,0,,,,,,,,,
9054101,39,1,,1,1,,,,,,,0,1,0
9054103,17,0,3,1,0,,,,,,,,,
9054201,38,1,,0,1,,,,,,,0,0,1
9055201,34,1,,0,1,,,,,,,,,
9060001,55,0,,1,0,1,0,0,0,0,0,0,0,0
9060002,32,0,,1,0,,,,,,,0,0,0
9060008,19,1,3,1,1,,,,,,,,,
9064101,43,1,,1,0,,,,,,,1,0,0
9070001,59,1,,1,0,1,0,0,0,0,0,1,0,0
9070002,52,0,,1,1,1,0,0,0,0,0,0,0,1
9070003,33,1,2,1,1,,,,,,,,,
9070004,31,0,3,0,0,,,,,,,,,
9070007,24,1,3,1,1,0,0,0,0,1,0,0,1,0
9070010,38,1,,1,1,,,,,,,0,0,1
9070011,19,0,3,0,0,,,,,,,,,
9070013,23,0,3,1,0,,,,,,,,,
9074102,26,0,,1,0,,,,,,,0,0,0
9074302,45,0,,,,,,,,,,,,
9074304,22,0,4,1,0,,,,,,,,,
9075101,37,1,,0,1,,,,,,,,,
9080001,60,1,,,,,,,,,,,,
9080002,55,0,,1,0,,,,,,,0,0,0
9080006,26,0,3,0,0,,,,,,,1,0,0
9080007,23,0,4,1,0,0,0,0,0,1,0,1,0,0
